id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
ts365826,Fixer Upper: The Castle,SHOW,"Chip and Joanna take on their biggest fixer yet: the famous castle in Waco, Texas. As they breathe new life into the historic landmark, they must also tackle its challenging infrastructure while preserving its original beauty.",2022,TV-G,24,['reality'],['US'],1.0,tt22033610,7.0,108.0,1.989,
tm1146120,The Princess,MOVIE,"Princess Diana's story is told exclusively through contemporaneous archive creating a bold and immersive narrative of her life and death. It also illuminates how the public's attitude to the monarchy was, and still is.",2022,PG-13,109,"['documentation', 'history', 'drama']","['DE', 'GB']",,tt13393128,7.3,1285.0,30.503,7.0
tm816376,Halloween Kills,MOVIE,"The nightmare isn't over as unstoppable killer Michael Myers escapes from Laurie Strode's trap to continue his ritual bloodbath. Injured and taken to the hospital, Laurie fights through the pain as she inspires residents of Haddonfield, to rise up against Myers. Taking matters into their own hands, the Strode women and other survivors form a vigilante mob to hunt down Michael and end his reign of terror once and for all.",2021,R,105,"['horror', 'thriller', 'crime']","['US', 'GB']",,tt10665346,5.5,89015.0,51.222,6.56
ts231331,Landscapers,SHOW,A devoted and mild-mannered British couple become the focus of an extraordinary investigation when two dead bodies are discovered in the back garden of a house in England.,2021,TV-MA,48,"['crime', 'drama', 'comedy']",['US'],1.0,tt11471892,7.0,16074.0,10.537,6.8
ts330312,Phoenix Rising,SHOW,"Actress and activist Evan Rachel Wood takes her experience as a survivor of domestic violence and pursues justice, heals generational wounds, and reclaims her story. Almost a decade after escaping a dangerous relationship, Wood co-authors and successfully lobbies for passage of The Phoenix Act, legislation that extends the statute of limitations for domestic violence cases in California.",2022,TV-MA,78,"['documentation', 'crime']",['US'],1.0,tt17036612,7.1,3440.0,2.797,6.5
ts372841,Unveiled: Surviving La Luz del Mundo,SHOW,"Explore the horrifying story of the Christian church La Luz del Mundo (LLDM) and the sexual abuse that scores of members, many of them minors, say they have suffered at the hands of its successive leaders, known as the ""Apostles.""",2022,TV-MA,67,"['documentation', 'crime']",['US'],1.0,tt23667804,7.5,213.0,4.013,6.0
ts306641,Sort Of,SHOW,"Follows a gender-fluid millennial who straddles various identities, exposing the identities and labels that are no longer applicable.",2021,TV-MA,22,"['comedy', 'drama']",['CA'],3.0,tt15221950,7.0,1751.0,4.818,6.2
ts305872,"The Way Down: God, Greed, and the Cult of Gwen Shamblin",SHOW,"Explore how the late Gwen Shamblin Lara, who founded the controversial Remnant Fellowship Church and created the Christian weight loss program ""The Weigh Down Workshop,"" rose to fame as a diet guru and church leader.",2021,TV-MA,45,['documentation'],['US'],2.0,tt15286764,7.1,2765.0,2.898,8.25
tm1248448,Trick or Treat Scooby-Doo!,MOVIE,"Mystery Inc. has cracked the case to top all cases! They’ve tracked down Coco Diablo, the head of a notorious costume crime syndicate. With Coco and her kitty in prison, Mystery Inc. thinks that they can finally enjoy a break. Wrong! Suddenly, menacing doppelgänger ghosts of the Scooby crew and favorite classic foes show up in Coolsville to threaten Halloween. Now it’s up to the meddling kids to unmask the latest scoundrel and save Halloween!",2022,G,72,"['animation', 'comedy', 'family']",['US'],,tt21919270,5.8,1659.0,94.999,7.3
tm1230711,Batman and Superman: Battle of the Super Sons,MOVIE,"After discovering he has powers, 11-year-old Jonathan Kent and assassin-turned-Boy-Wonder Damian Wayne must join forces to rescue their fathers (Superman & Batman) and save the planet from the malevolent alien force known as Starro.",2022,PG-13,79,"['scifi', 'animation', 'action']",['US'],,tt21197740,6.7,,112.867,7.867
tm846332,Judas and the Black Messiah,MOVIE,Bill O'Neal infiltrates the Black Panthers on the orders of FBI Agent Mitchell and J. Edgar Hoover. As Black Panther Chairman Fred Hampton ascends—falling for a fellow revolutionary en route—a battle wages for O’Neal’s soul.,2021,R,126,"['drama', 'history']","['CA', 'US']",,tt9784798,7.5,70441.0,19.213,7.376
tm490639,The Survivor,MOVIE,"Harry Haft is a boxer who fought fellow prisoners in the concentration camps to survive. Haunted by the memories and his guilt, he attempts to use high-profile fights against boxing legends like Rocky Marciano as a way to find his first love again.",2022,R,129,"['drama', 'history', 'sport', 'war']","['US', 'CA']",,tt9242528,6.7,4664.0,12.845,7.2
ts270720,The Baby,SHOW,"When 38 year-old Natasha is unexpectedly landed with a baby, her life of doing what she wants, when she wants, dramatically implodes. Controlling, manipulative and with violent powers, the baby twists Natasha's life into a horror show. Where does it come from? What does it want? And what lengths will Natasha have to go to in order to get her life back?",2022,TV-MA,28,"['comedy', 'horror']",['US'],1.0,tt12879632,6.3,3342.0,24.042,6.33
tm1096862,The Automat,MOVIE,"The 100-year story of the iconic restaurant chain Horn & Hardart, the inspiration for Starbucks, where generations of Americans ate and drank coffee together at communal tables. From the perspective of former customers, we watch a business climb to its peak success and then grapple with fast food in a forever changed America.",2022,,79,"['documentation', 'history']",['US'],,tt4554690,7.8,1212.0,3.912,7.0
tm988351,Blue Bayou,MOVIE,"As a Korean-American man raised in the Louisiana bayou works hard to make a life for his family, he must confront the ghosts of his past as he discovers that he could be deported from the only country he has ever called home.",2021,,119,['drama'],"['US', 'CA']",,tt11121664,7.1,8435.0,13.08,7.644
ts372695,Branson,SHOW,"An expansive and intimate 70-year journey, from Branson’s upbringing as the son of a spirited, tough-love mother in Britain, to his pursuits of extreme, personal daredevilry that serve both to grow his businesses’ brands and feed his insatiable, lifelong thirst for high-stakes adventure.",2022,TV-14,63,['documentation'],['US'],1.0,tt23865600,7.0,246.0,2.362,2.0
tm1212753,A Christmas Story Christmas,MOVIE,Ralphie is now all grown up and must deal with Christmas and all that comes with it…as a dad.,2022,PG,98,"['comedy', 'drama', 'family', 'animation']",['US'],,tt17220704,6.7,15702.0,16.013,6.6
ts240148,The Lost Kitchen,SHOW,"Erin French is the owner of The Lost Kitchen, a historic mill turned restaurant in Freedom, Maine, population 722. Every year, hundreds of visitors from around the world make reservations not by phone or email, but by submitting postcards.",2021,TV-G,43,['reality'],[],3.0,tt12259836,7.8,144.0,8.526,
ts287753,Naomi,SHOW,"Follow a teen girl’s journey from her small northwestern town to the heights of the multiverse. When a supernatural event shakes her hometown to the core, Naomi sets out to uncover its origins, and what she discovers will challenge everything we believe about our heroes",2022,TV-PG,40,"['scifi', 'action', 'drama', 'animation']",['US'],1.0,tt13624900,4.8,5383.0,47.63,6.4
ts306397,Tom Swift,SHOW,"Tom Swift is thrust into a world of sci-fi conspiracy and unexplained phenomena after the shocking disappearance of his father. Tom takes to the road on a quest to unravel the truth, leaving behind the comforts of his usual moneyed lifestyle, all while fighting to stay one step ahead of an Illuminati-scale group hell-bent on stopping him.",2022,TV-14,41,['drama'],['US'],1.0,tt13475676,3.3,1591.0,6.126,4.2
tm1143365,Tony Hawk: Until the Wheels Fall Off,MOVIE,"A wide-ranging, definitive look at Hawk’s life and iconic career, and his relationship with the sport with which he’s been synonymous for decades, featuring unprecedented access, never-before-seen footage, and interviews with Hawk and prominent figures in the sport including Stacy Peralta, Rodney Mullen, Mike McGill, Lance Mountain, Steve Caballero, Neil Blender, Andy MacDonald, Duane Peters, Sean Mortimer, and Christian Hosoi.",2022,R,135,"['documentation', 'sport']",['US'],,tt16118722,8.0,3954.0,10.483,7.4
ts369512,Shaq,SHOW,"Featuring a series of revealing interviews with Shaquille O'Neal, this four-part documentary tells the story of a basketball legend unlike any other, whose larger-than-life personality transcended the sport and transformed him into a cultural icon.",2022,TV-14,47,"['documentation', 'sport']",['US'],1.0,tt22876148,7.8,848.0,29.054,7.7
ts356263,María Marta: The Country Club Crime,SHOW,"Based on the true story of one of the most notorious crimes in Argentina, the series intimately follows all those involved in the case, and those who are still seeking an answer to the question: Who killed María Marta?",2022,,40,"['drama', 'thriller', 'crime']",['AR'],1.0,tt21285810,6.6,269.0,15.82,6.3
tm453779,West Side Story,MOVIE,"Two youngsters from rival New York City gangs fall in love, but tensions between their respective friends build toward tragedy.",2021,PG-13,157,"['romance', 'crime', 'drama']",['US'],,tt3581652,7.2,86394.0,23.683,7.07
ts296148,Catch and Kill: The Podcast Tapes,SHOW,"Ronan Farrow's intimate, revealing interviews with whistleblowers, journalists, private investigators and other sources for his book Catch & Kill.",2021,TV-MA,26,['documentation'],['US'],1.0,tt14849236,7.2,778.0,4.093,6.9
ts349497,George Carlin's American Dream,SHOW,"This two-part documentary chronicles the life and work of the legendary comedian, tracking George Carlin’s rise to fame and opens an intimate window into Carlin’s personal life, including his childhood in New York City, his long struggle with drugs that took its toll on his health, his brushes with the law, his loving relationship with Brenda, his wife of 36 years, and his second marriage to Sally Wade. Intimate interviews with Carlin and Brenda’s daughter, Kelly Carlin, offer unique insight into her family’s story and her parents enduring love and partnership.",2022,TV-MA,109,"['documentation', 'comedy']",['US'],1.0,tt12899886,8.3,3491.0,4.187,7.308
ts229724,Rap Sh!t,SHOW,A female rap group from outside of Miami trying to make it in the music industry.,2022,TV-MA,29,"['comedy', 'music']",['US'],2.0,tt11212198,6.5,1380.0,6.377,7.1
tm1183365,Eraser: Reborn,MOVIE,"U.S. Marshal Mason Pollard specializes in “erasing” people – faking the deaths of high-risk witnesses. With the technological advances of the last 25 years, the game has upgraded, and it’s just another day at the office when he’s assigned to Rina Kimura, a crime boss’ wife who’s decided to turn state’s evidence. As the two flee to Cape Town, South Africa, Pollard discovers he’s been set up and will need to be at the top of his game, or he’ll be the one who’s erased.",2022,R,102,"['action', 'crime', 'thriller']",['US'],,tt15422240,4.6,1879.0,14.434,6.6
ts224449,The Prince,SHOW,"In this biting animated satire, seven-year-old Prince George – youngest heir to the British throne – spills all the royal “tea” on Buckingham Palace’s residents and staff.",2021,TV-MA,13,"['comedy', 'animation']",['US'],1.0,tt11650736,5.6,3017.0,9.314,6.917
ts320280,The Murders at Starved Rock,SHOW,"This documentary series explores the 1960 brutal murders of three women in Starved Rock State Park in LaSalle County, Illinois, and the decades of questions and doubts that have haunted the son of the prosecutor in the case, as the man found guilty seeks to clear his name after sixty years in prison.",2021,TV-14,58,"['crime', 'documentation']",['US'],1.0,tt16304360,6.6,1239.0,2.729,7.2
ts356640,I Don't Like Driving,SHOW,A college professor in his forties decides to get his first driver's license.,2022,,27,['comedy'],['ES'],1.0,tt20198626,7.3,385.0,25.445,6.0
tm1102731,The Eyes of Tammy Faye,MOVIE,"From the 1960's to the 1980's, evangelist Jim Baker and his ambitious wife, Tammy Faye, rose from humble beginnings to to build an empire based on big-time evangelical Christianity--only for the couple to fall from grace because of some all-too-human sins.",2021,PG-13,126,"['drama', 'history', 'romance']",['US'],,tt9115530,6.6,35377.0,13.485,6.6
