id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
ts314962,Stories of a Generation - with Pope Francis,SHOW,"Stories Of A Generation narrates the values of life: from love to pain, from work to dreams. 18 generational stories are enriched with the participation of Pope Francis and Martin Scorsese.",2021,,46,['documentation'],['IT'],1.0,tt13784364,7.6,255.0,2.155,7.0
tm1146635,Daiki Tsuneta: Tokyo Chaotic,MOVIE,"This documentary follows King Gnu frontman Daiki Tsuneta as he works with his musical collective millennium parade on their genre melding track ""2992"".",2021,,89,"['music', 'documentation']",['JP'],,tt16781874,7.7,32.0,2.154,6.0
tm1127485,Love at First Stream,MOVIE,"It revolves around the story of four people a streamer, a student, a breadwinner, and a heartthrob who will explore love and friendships online to escape their realities offline.",2021,,110,"['romance', 'comedy']",['PH'],,,,,2.154,8.0
tm1179587,Krishna Vrinda Vihari,MOVIE,Krishna falls for Vrinda and tells a white lie at home to ensure they’re married. But what happens when it leads to unnecessary misunderstandings?,2022,,139,"['comedy', 'romance', 'drama']",['IN'],,tt19893706,5.8,2242.0,2.126,5.8
tm1272030,Mense van die Wind,MOVIE,"After the devastating death of his girlfriend, singer-songwriter, Louw, flees the city and retreats to the tranquility of his family's farm, to make sense of his loss. He rekindles his friendship with an ex-girlfriend and befriends an abused and troubled teenager. By taking the teenager under his wing, Louw finds new focus and the strength to carry on.",2022,,101,['drama'],['ZA'],,tt21371224,6.6,28.0,2.098,
tm1231140,"Senior Playboy, Junior Papa",MOVIE,"Quan, a gardener with an outstanding talent for ""killing girls"", suddenly one day had to shoulder the ""falling debt"" from his ex-girlfriend. With the help of Tam Manh's ""three effective seven parts, seven troubles"", Quan gradually lost all hope of finding the baby's mother and gradually became the perfect father in Baby Rabbit's eyes. The colorful lives and laughter of father and son are put to great test when the mother that Baby Rabbit has been waiting for day and night finally appears...",2022,,88,['comedy'],[],,,,,2.097,4.5
tm1023438,Trapped,MOVIE,"Trapped revolves around a number of women from different walks of life whose destinies are tied together; being all under one siege. As the events unfold, their own personal stories reflect on a far bigger siege that depicts the shackles imposed by a patriarchal society.",2021,,77,['drama'],['EG'],,tt7153564,5.3,54.0,2.089,
tm1040832,Mommy Issues,MOVIE,"“Mommy Issues” revolves around Ella (Pokwang), a hardworking single mother who has devoted her life for her only daughter Katya (Sue). Her zealousness to protect her daughter leads to conflict but thanks to grandmother Fenny (Gloria Diaz), they blow over because of the quirky and fun ways she helps bridge the gap between her loved ones.",2021,,89,['comedy'],['PH'],,tt14880428,5.4,46.0,2.077,1.0
tm1179954,Maaly Mama,MOVIE,"The story follows a mother's relationship with her children in light of holding an important position, which leads her facing a lot of situations with her family.",2022,,107,"['comedy', 'drama']",['SA'],,,,,2.042,
tm1199325,Missing Home,MOVIE,A married couple stages their divorce in order to encourage their estranged adult children to return to their hometown.,2022,,114,"['drama', 'comedy']",['ID'],,tt16266336,8.0,1617.0,2.04,8.0
tm1016833,The Razz Guy,MOVIE,"When an international business merger is assigned to a rude and condescending senior executive, a curse that affects his ability to speak properly is cast on him by an office cleaner.",2021,,99,"['comedy', 'fantasy']",['NG'],,tt13967478,6.3,39.0,2.036,5.0
ts308053,Jailbirds New Orleans,SHOW,"Feuds, flirtations and toilet talk go down among the incarcerated women at the Orleans Justice Center in New Orleans on this gritty reality series.",2021,TV-MA,41,"['documentation', 'reality']",['US'],1.0,tt15320436,6.6,258.0,2.031,6.1
tm1247951,"You Can Do It, My Dear!",MOVIE,"Throughout his impressive acting career, Haldun Dormen inspired and encouraged his theater students to work hard and follow their dreams.",2022,,129,['documentation'],['TR'],,tt21844530,8.3,464.0,2.013,6.125
tm1039571,The Upshaws - The Afterparty,MOVIE,"The comedic dream team from ""The Upshaws"" discuss the hit series, share some anecdotes from their own upbringings and play a little swag-centric game.",2021,R,32,[],['US'],,,,,2.011,7.3
tm1277182,Pattathu Arasan,MOVIE,"Poththaari is a previous kabaddi player. He has two spouses. The family lives respectively joyfully. Despite the fact that one has numerous beneficiaries with one of his spouses and only one with the other, the properties ought to be parted similarly according to the law.",2022,,137,['action'],['IN'],,,,,1.96,7.0
tm1148327,Atithi Devobhava,MOVIE,"Abhay, a software employee, has mono-phobia since his childhood, falls in love with Vaishali. He also fears to tell her about his phobia as she may not understand him. A night where he has to spend alone leads to many problems.",2022,,126,"['drama', 'romance']",['IN'],,,,,1.96,8.5
tm307383,Ghost Hunting,MOVIE,A set-up for an experiment in an empty room. Former inmates reconstruct an Israeli secret service interrogation centre. These Palestinian men use role play to come to terms with their memories and the humiliation they have experienced.,2021,,94,"['documentation', 'european']","['PS', 'CH', 'QA', 'FR']",,tt6568868,7.0,243.0,1.96,6.3
tm1045018,Clash,MOVIE,A man from Nigeria returns to his family in Canada and discovers that Western culture has changed his children in ways that he does not approve.,2021,,88,"['family', 'drama']","['NG', 'CA']",,tt14620732,6.3,40.0,1.93,
tm1213224,Broken Wings,MOVIE,"In 2018, the headquarters of the Mobile Brigade Command Headquarters in Kelapa Dua, Depok was attacked by terrorists who tried to break into the detention center and killed 5 members of Densus 88.",2022,,110,"['drama', 'thriller', 'romance', 'war', 'action']",['ID'],,tt18938680,5.6,1510.0,1.924,7.0
tm1142245,Kadaseela Biriyani,MOVIE,A studious teen who wants a simple life is conned by his violent older brothers into joining their grandiose plan to avenge their murdered father.,2021,,115,"['drama', 'comedy', 'crime']",['IN'],,tt11441458,7.4,1424.0,1.919,7.7
ts287687,Lava Ka Dhaava,SHOW,Actor Jaaved Jaafferi brings his signature humor to this Hindi dubbing of the show where teams creatively navigate rooms flooded with make-believe lava.,2021,,30,['reality'],['IO'],1.0,tt14492912,6.5,45.0,1.917,2.0
tm1201341,"Rodrigo Sant'anna: I'm Here, I'm Queer!",MOVIE,"Whether he's making a grand entrance, sharing personal stories or bringing a host of quirky characters to life, Rodrigo Sant'Anna lights up the stage.",2022,,63,['comedy'],['BR'],,tt19883622,3.7,42.0,1.915,3.857
tm1183420,Hadath Fe 2 Talaat Harb,MOVIE,"Four stories take place in a furnished apartment that we follow through the doorman and his family who live on top of the building in a miserable room. In the first story, a doctor tries to treat a figure with a political position. In the second story, Hassan meets in the 1970s with his old friend Nadim, who comes from Lebanon during its Civil War. The third story takes place at the beginning of the new millennium and the takeover of businessmen. As for the fourth story, it takes place before January 2011 when Sami returns under pressure from his family to sell the apartment and the whole building.",2022,,115,['drama'],['EG'],,tt22393194,5.4,5.0,1.912,10.0
tm1040733,In Our Mothers' Gardens,MOVIE,"In Our Mothers' Gardens celebrates the strength and resiliency of Black women and Black families through the complex, and often times humorous, relationship between mothers and daughters.",2021,,84,['documentation'],['US'],,tt14369930,8.6,155.0,1.903,
tm1091956,A Faraway Land,MOVIE,"In the Faroe Islands, a married woman meets a reporter filming a documentary on overseas Filipino workers, which soon sparks a complicated love story.",2021,,101,['drama'],"['FO', 'PH']",,tt15260940,5.0,153.0,1.899,6.7
tm1079341,Shaka Inkosi Yamakhosi,MOVIE,"A young meek boy, Manzini is bullied by three boys on his way back from school in an incident that almost costs him his life. Manzini confesses to his Gogo his desire to quit school. His Gogo narrates a profound tale of resilience evoking the coming-of-age story of a great warrior and King, Shaka Zulu to inspire her grandson through the strength of his lineage.",2021,,15,['animation'],[],,,,,1.889,2.0
tm1000616,Gaali Sampath,MOVIE,"A partially mute man dreams of performing on stage in dramas but often keeps falling in trouble with the villagers due to his eccentric ways. By contrast, his son is a responsible man who dreams of climbing up the ladder and making something of his life. The film explores how the clash of personalities results in problems down the road for this father-son duo.",2021,,130,"['family', 'comedy', 'drama']",['IN'],,tt13485172,6.7,3302.0,1.872,3.9
tm828570,Ahaan,MOVIE,"Jilted by his wife, a man with OCD finds eye opening common ground and camaraderie with his neighbor, a young man with Down Syndrome.",2021,,81,"['drama', 'comedy']",['IN'],,tt10833732,7.0,344.0,1.868,6.0
tm1288570,Checkpoint,MOVIE,"Filmed before he was forced to leave Damascus, Waref Abu Quba pays homage to the ancient city with poetic observations of Mahmoud Darwish.",2022,,58,['documentation'],['EG'],,,,,1.83,
tm1041329,Thaneya Wahda,MOVIE,"The story follows a young man who gets to know a girl and causes her many problems. But when he's exposed to an accident, his life takes a drastic turn.",2021,,88,"['romance', 'comedy']",['EG'],,tt13065704,4.6,506.0,1.807,5.8
tm1109080,Mughizh,MOVIE,"A girl who is scared of dogs gets a puppy, which helps her overcome her fear, and teaches her about life and loss.",2021,,62,['drama'],['IN'],,,,,1.803,4.0
tm1239898,My Village People,MOVIE,A young man's weakness for women lands him in trouble when he is caught in a bizarre love triangle with witches.,2021,,134,"['comedy', 'fantasy']",['NG'],,tt13155940,6.2,40.0,1.791,10.0
tm1114458,Gone,MOVIE,"In search of a better life as a boxer, Ani leaves his family in Nigeria for New York. After years of turmoil, he returns to find his old life changed.",2021,,130,"['drama', 'crime', 'horror']",['NG'],,tt15140954,7.9,24.0,1.768,
tm1033369,Plastic Island,MOVIE,"Gede Robi, vocalist of Navicula, Tiza Mafira, lawyer from Jakarta & Prigi Arisandi, biologist & river guard from East Java in tracing plastic waste whose tracks have infiltrated the food chain & its impact on human health.",2021,,102,['documentation'],['ID'],,tt15496620,7.5,32.0,1.767,
tm1232640,Ariyippu,MOVIE,"A sensitive and manipulated video clip is circulated amongst the co-workers of the factory where the couple work, which unleashes unexpected emotional, social and marital imbalances in their relationship.",2022,,107,['drama'],['IN'],,tt14189076,6.5,4668.0,1.718,8.0
tm1150727,Kapil Sharma: I'm Not Done Yet,MOVIE,"From the liquid courage behind his tweets to the sobering realities of making it in Mumbai, Kapil's pouring his heart out — with a heavy glug of humor.",2022,,54,['comedy'],['IN'],,tt16867200,6.9,3950.0,1.635,7.0
tm1057343,Prophetess,MOVIE,"Ajoke, a local Spiritualist, makes a bogus prediction about a football match which sets off a chain of events that escalate beyond her control. With her life threatened by several aggrieved parties, she enlists the help of her twin sister to save her.",2021,,144,"['comedy', 'drama']",[],,tt14503370,6.3,22.0,1.565,5.0
tm1147172,The Characters of the Continent,MOVIE,"With the cast and creator as your guides, explore the world of Elves, Dwarves, Mages and Witchers with behind-the-scenes footage, interviews and more.",2021,PG-13,9,['documentation'],['US'],,tt16740216,6.5,86.0,1.563,6.5
tm1014599,Fine Wine,MOVIE,A beautiful love story that can happen between two people regardless of their age gaps.,2021,,100,"['romance', 'drama']",['NG'],,tt13857480,7.2,52.0,1.517,2.0
tm1004011,Time to Dance,MOVIE,"When a ballroom dancer’s shot at a crucial tournament is jeopardized, a street dancer must face his own painful past and step up as her new partner.",2021,,107,"['drama', 'romance']",['IN'],,tt8622232,2.3,993.0,1.477,4.0
tm1111920,Making The Billion Dollar Code,MOVIE,"In this featurette, ART + COM members join the cast and crew of the show to discuss its factual basis and the development of the court case.",2021,,28,['documentation'],['DE'],,,,,1.46,6.333
ts296698,Glimpses of a Future,SHOW,"A few weeks into the first COVID-19 lockdown in 2020, Yaraqa asked nine creative movers and eight creative writers in Lebanon, France, Iran, Jordan and the USA what the future looks like to them. Each writer was asked to visualize the future and write a story, something rather personal. As Yaraqa read through their reflections, it reached out to a select group of professional dancers and asked them to respond to the text they'd received with movement and dance. In their personal spaces, every dancer embodied the text and filmed their work with a mobile phone. Yaraqa then took the text and footage, pieced them together, curated narration and music to create 8 home-based short films around one central theme. The episodes depict a range of emotions and gently remind us that in times of extreme uncertainty a basic human need emerges, that of re-imagining the future.",2021,,4,[],[],1.0,tt14754320,,,1.456,
